,priceSpecification.price,itemOffered.brand,itemOffered.fuelType,itemOffered.mileageFromOdometer.value,0,1,2,3,year,model,version,page
7,355900,Porsche,Benzyna,3400,Porsche,Macan,,,2021,Macan,,45
8,182000,Audi,Benzyna,1,Audi,A4,35,TFSI,2021,A4,35,45
9,148800,Mazda,Benzyna,5,Mazda,CX-5,2.0,Kanjo,2021,CX-5,2.0,45
10,118500,Opel,Benzyna,2946,Opel,Mokka,1.2,T,2021,Mokka,1.2,45
11,134087,Kia,Benzyna,23800,Kia,Pro_cee'd,ProCeed,1.6,2021,Pro_cee'd,ProCeed,45
12,309000,BMW,Benzyna,7500,BMW,X5,M,,2021,X5,M,45
13,192734,Mitsubishi,Diesel,10,Mitsubishi,L200,2.2,d,2021,L200,2.2,45
14,384900,Volkswagen,Benzyna,8305,Volkswagen,Touareg,,,2021,Touareg,,45
15,97900,Citroën,Benzyna,6171,Citroën,C4,,,2021,C4,,45
16,107900,Nissan,Benzyna,2807,Nissan,Juke,,,2021,Juke,,45
17,136900,Kia,Hybryda,41800,Kia,XCeed,1.6,GDI,2021,XCeed,1.6,45
18,96400,Kia,Benzyna,9,Kia,Stonic,1.0,T-GDI,2021,Stonic,1.0,45
19,124900,Kia,Hybryda,14600,Kia,Niro,1.6,GDI,2021,Niro,1.6,45
20,199000,BMW,Diesel,20000,BMW,Seria,3,318d,2021,3,318d,45
21,117800,Volkswagen,Benzyna,25406,Volkswagen,Golf,,,2021,Golf,,45
22,151900,Toyota,Hybryda,24842,Toyota,C-HR,,,2021,C-HR,,45
23,151900,Toyota,Hybryda,35020,Toyota,C-HR,,,2021,C-HR,,45
24,179700,Volkswagen,Benzyna,1000,Volkswagen,Tiguan,1.5,TSI,2021,Tiguan,1.5,45
25,475397,Porsche,Benzyna,8700,Porsche,Macan,GTS,,2021,Macan,GTS,45
26,184900,Audi,Diesel,15700,Audi,A6,40,TDI,2021,A6,40,45
27,137900,Škoda,Benzyna,24000,Škoda,Superb,2.0,TSI,2021,Superb,2.0,45
28,109000,Kia,Benzyna,50,Kia,Sportage,,,2021,Sportage,,45
29,25900,Suzuki,Benzyna,10628,Suzuki,Swift,1.2,Dualjet,2021,Swift,1.2,45
30,429900,Mercedes-Benz,Diesel,25000,Mercedes-Benz,GLE,,,2021,GLE,,45
31,398164,Mercedes-Benz,Benzyna,11000,Mercedes-Benz,CLA,AMG,45,2021,CLA,AMG,45
0,42900,Toyota,Benzyna,7000,Toyota,Corolla,1.2,T,2021,Corolla,1.2,25
1,186100,MINI,Benzyna,2300,MINI,Countryman,Cooper,S,2021,Countryman,Cooper,25
2,99300,Kia,Hybryda,13168,Kia,Sorento,,,2021,Sorento,,25
3,254900,BMW,Diesel,10300,BMW,X3,xDrive20d,mHEV,2021,X3,xDrive20d,25
4,119900,Suzuki,Benzyna,6,Suzuki,SX4,S-Cross,1.4,2021,SX4,S-Cross,25
5,104900,Volkswagen,Benzyna,2847,Volkswagen,Golf,VIII,1.5,2021,Golf,VIII,25
6,88000,Chrysler,Benzyna,7000,Chrysler,Pacifica,,,2021,Pacifica,,25
7,214900,Mercedes-Benz,Diesel,20800,Mercedes-Benz,Klasa,C,220,2021,C,220,25
8,58000,Hyundai,Benzyna,19664,Hyundai,Tucson,,,2021,Tucson,,25
9,54900,Kia,Benzyna,9620,Kia,Picanto,1.0,,2021,Picanto,1.0,25
10,77200,Kia,Benzyna,30470,Kia,Stinger,,,2021,Stinger,,25
11,299900,Audi,Benzyna,7147,Audi,A5,,,2021,A5,,25
12,101900,Nissan,Benzyna,9300,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,25
13,172100,Jeep,Benzyna,6747,Jeep,Grand,Cherokee,,2021,Grand,Cherokee,25
14,35700,Fiat,Hybryda,18000,Fiat,Panda,1.0,Hybrid,2021,Panda,1.0,25
15,126900,Toyota,Diesel,6703,Toyota,Proace,City,Verso,2021,Proace,City,25
16,244900,Renault,Diesel,14301,Renault,Trafic,,,2021,Trafic,,25
17,250900,DS Automobiles,Benzyna,5,DS,Automobiles,DS,9,2021,Automobiles,DS,25
18,174900,Volvo,Benzyna,23475,Volvo,XC,40,,2021,XC,40,25
19,106887,Mercedes-Benz,Diesel,7000,Mercedes-Benz,Citan,110,CDI,2021,Citan,110,25
20,199900,BMW,Diesel,14300,BMW,Seria,5,,2021,5,,25
21,259900,Audi,Diesel,15829,Audi,A7,,,2021,A7,,25
22,199900,Audi,Diesel,16426,Audi,Q3,35,TDI,2021,Q3,35,25
23,223900,Audi,Diesel,26382,Audi,Q3,35,TDI,2021,Q3,35,25
24,218900,Audi,Diesel,11069,Audi,Q3,35,TDI,2021,Q3,35,25
25,215900,Audi,Diesel,15343,Audi,Q3,35,TDI,2021,Q3,35,25
26,171337,Ford,Diesel,1,Ford,Transit,Custom,,2021,Transit,Custom,25
27,248796,Audi,Diesel,9100,Audi,Q5,40,TDI,2021,Q5,40,25
28,56900,Škoda,Benzyna,37000,Škoda,Superb,,,2021,Superb,,25
29,189900,Toyota,Hybryda,15706,Toyota,RAV4,,,2021,RAV4,,25
30,42600,Microcar,Diesel,7100,Microcar,M.GO,,,2021,M.GO,,25
31,59900,Toyota,Benzyna,2427,Toyota,Aygo,,,2021,Aygo,,25
0,91900,Peugeot,Diesel,24000,Peugeot,2008,,,2021,2008,,86
1,125000,Hyundai,Benzyna,28827,Hyundai,Tucson,1.6,T-GDi,2021,Tucson,1.6,86
2,284900,BMW,Hybryda,6500,BMW,Seria,5,530e,2021,5,530e,86
3,110000,Dodge,Benzyna,48650,Dodge,Durango,,,2021,Durango,,86
4,459800,BMW,Benzyna,16000,BMW,M5,Standard,,2021,M5,Standard,86
5,185000,BMW,Benzyna,9900,BMW,Seria,4,,2021,4,,86
6,552270,BMW,Hybryda,21000,BMW,Seria,7,745Le,2021,7,745Le,86
7,269999,Audi,Diesel,7000,Audi,Q5,40,TDI,2021,Q5,40,86
8,64000,Mitsubishi,Benzyna,4970,Mitsubishi,Space,Star,1.2,2021,Space,Star,86
9,154500,Škoda,Diesel,45885,Škoda,Octavia,,,2021,Octavia,,86
10,119900,Opel,Benzyna,33439,Opel,Mokka,,,2021,Mokka,,86
11,319900,Audi,Diesel,19345,Audi,A6,,,2021,A6,,86
12,95000,Hyundai,Benzyna,538,Hyundai,Elantra,1.6,Smart,2021,Elantra,1.6,86
13,178000,Dodge,Benzyna,47400,Dodge,Charger,6.4,Scat,2021,Charger,6.4,86
14,104900,Hyundai,Benzyna,24836,Hyundai,Elantra,,,2021,Elantra,,86
15,279898,BMW,Diesel,35767,BMW,X4,xDrive20d,M,2021,X4,xDrive20d,86
16,190000,Land Rover,Benzyna,2000,Land,Rover,Range,Rover,2021,Range,Rover,86
17,175000,Jeep,Benzyna,7600,Jeep,Grand,Cherokee,,2021,Grand,Cherokee,86
18,86700,Suzuki,Benzyna,17070,Suzuki,Vitara,,,2021,Vitara,,86
19,196000,Tesla,Elektryczny,28800,Tesla,Y,Model,Long,2021,Y,Model,86
20,99999,Subaru,Benzyna,16584,Subaru,OUTBACK,2.5i,Special,2021,OUTBACK,2.5i,86
21,199900,Volvo,Benzyna,7157,Volvo,V60,,,2021,V60,,86
22,39800,Renault,Diesel,9000,Renault,Kangoo,,,2021,Kangoo,,86
23,119900,Nissan,Benzyna,28235,Nissan,Qashqai,,,2021,Qashqai,,86
24,233500,Citroën,Hybryda,7,Citroën,C5X,,,2021,C5X,,86
25,94900,Mazda,Benzyna,8245,Mazda,3,,,2021,3,,86
26,99900,Kia,Benzyna,13540,Kia,Sportage,,,2021,Sportage,,86
27,240079,Audi,Benzyna,6668,Audi,A5,,,2021,A5,,86
28,153381,Audi,Benzyna,8664,Audi,A3,,,2021,A3,,86
29,126690,Peugeot,Benzyna,9500,Peugeot,2008,1.2,PureTech,2021,2008,1.2,86
30,216260,Audi,Diesel,26446,Audi,Q3,,,2021,Q3,,86
31,336990,Audi,Diesel,2521,Audi,A6,,,2021,A6,,86
0,121900,Volkswagen,Benzyna,26725,Volkswagen,T-Roc,1.5,TSI,2021,T-Roc,1.5,10
1,261700,Audi,Diesel,1,Audi,Q5,40,TDI,2021,Q5,40,10
2,66900,Kia,Benzyna,950,Kia,Rio,1.0,T-GDI,2021,Rio,1.0,10
3,194900,Kia,Benzyna,2300,Kia,Sportage,,,2021,Sportage,,10
4,149900,Nissan,Benzyna,41200,Nissan,X-Trail,1.3,DIG-T,2021,X-Trail,1.3,10
5,74000,Fiat,Benzyna,6539,Fiat,Tipo,,,2021,Tipo,,10
6,421000,Mercedes-Benz,Diesel,5,Mercedes-Benz,GLE,,,2021,GLE,,10
7,364500,Ford,Elektryczny,5,Ford,Mustang,Mach-E,AWD,2021,Mustang,Mach-E,10
8,186042,Volkswagen,Benzyna,6700,Volkswagen,Arteon,,,2021,Arteon,,10
9,91900,Toyota,Benzyna,13600,Toyota,Corolla,1.5,Comfort,2021,Corolla,1.5,10
10,94990,Suzuki,Hybryda,170,Suzuki,Vitara,1.4,Boosterjet,2021,Vitara,1.4,10
11,178900,Peugeot,Hybryda,420,Peugeot,308,1.6,Hybrid,2021,308,1.6,10
12,89900,Opel,Benzyna,12425,Opel,Astra,,,2021,Astra,,10
13,139900,Mercedes-Benz,Benzyna,8991,Mercedes-Benz,Klasa,A,200,2021,A,200,10
14,129900,Škoda,Benzyna,14200,Škoda,Octavia,1.5,TSI,2021,Octavia,1.5,10
15,109224,Mercedes-Benz,Benzyna,27898,Mercedes-Benz,CLA,AMG,45,2021,CLA,AMG,10
16,262000,Lexus,Hybryda,1,Lexus,ES,300h,F,2021,ES,300h,10
17,71000,Renault,Diesel,29600,Renault,Megane,,,2021,Megane,,10
18,116600,Volkswagen,Benzyna,10,Volkswagen,T-Roc,1.5,TSI,2021,T-Roc,1.5,10
19,112700,Volkswagen,Benzyna,10,Volkswagen,T-Roc,1.5,TSI,2021,T-Roc,1.5,10
20,193900,Volvo,Diesel,23927,Volvo,XC,60,,2021,XC,60,10
21,121800,Toyota,Hybryda,18500,Toyota,C-HR,,,2021,C-HR,,10
22,579900,BMW,Diesel,6800,BMW,Seria,7,,2021,7,,10
23,109900,Volkswagen,Benzyna,10,Volkswagen,T-Roc,1.5,TSI,2021,T-Roc,1.5,10
24,224900,Audi,Diesel,20000,Audi,A6,,,2021,A6,,10
25,598799,Porsche,Elektryczny,10900,Porsche,Taycan,,,2021,Taycan,,10
26,136900,Renault,Benzyna,7,Renault,Arkana,,,2021,Arkana,,10
27,415000,Mercedes-Benz,Diesel,18500,Mercedes-Benz,GLE,400,d,2021,GLE,400,10
28,138000,Tesla,Elektryczny,18770,Tesla,Model,3,RWD,2021,Model,3,10
29,272400,BMW,Diesel,10000,BMW,X3,,,2021,X3,,10
30,647500,BMW,Benzyna,1,BMW,Seria,5,,2021,5,,10
31,215865,Mercedes-Benz,Benzyna,66527,Mercedes-Benz,Klasa,A,45,2021,A,45,10
0,226900,Audi,Diesel,29614,Audi,A6,,,2021,A6,,8
1,272900,Audi,Diesel,6100,Audi,Q5,40,TDI,2021,Q5,40,8
2,399900,Audi,Diesel,28373,Audi,A8,,,2021,A8,,8
3,349900,BMW,Diesel,10000,BMW,X5,xDrive25d,,2021,X5,xDrive25d,8
4,189900,Audi,Benzyna,4704,Audi,Q3,,,2021,Q3,,8
5,89900,Renault,Benzyna,7488,Renault,Megane,,,2021,Megane,,8
6,129900,Peugeot,Diesel,13000,Peugeot,3008,,,2021,3008,,8
7,475000,Audi,Elektryczny,8500,Audi,e-tron,GT,,2021,e-tron,GT,8
8,188798,Mitsubishi,Diesel,5,Mitsubishi,L200,,,2021,L200,,8
9,399999,BMW,Hybryda,13782,BMW,Seria,5,,2021,5,,8
10,86900,Toyota,Hybryda,17000,Toyota,C-HR,1.8,Hybrid,2021,C-HR,1.8,8
11,279900,BMW,Diesel,9266,BMW,Seria,5,520d,2021,5,520d,8
12,849900,BMW,Benzyna,10,BMW,M8,,,2021,M8,,8
13,125900,Renault,Benzyna,14810,Renault,Arkana,1.3,TCe,2021,Arkana,1.3,8
14,227900,Mercedes-Benz,Diesel,41000,Mercedes-Benz,Klasa,E,,2021,E,,8
15,60900,Toyota,Benzyna,14000,Toyota,Yaris,1.5,Comfort,2021,Yaris,1.5,8
16,78400,Opel,Benzyna,2722,Opel,Crossland,X,1.2,2021,Crossland,X,8
17,70000,Hyundai,Benzyna,58213,Hyundai,I30,,,2021,I30,,8
18,82900,Renault,Benzyna,7511,Renault,Captur,,,2021,Captur,,8
19,70000,Dacia,Benzyna+LPG,5301,Dacia,Duster,,,2021,Duster,,8
20,88900,Renault,Benzyna+LPG,12577,Renault,Captur,,,2021,Captur,,8
21,295077,Mercedes-Benz,Diesel,44752,Mercedes-Benz,Klasa,V,250,2021,V,250,8
22,269499,BMW,Diesel,18950,BMW,X3,xDrive20d,M,2021,X3,xDrive20d,8
23,234930,BMW,Elektryczny,13635,BMW,iX3,Impressive,,2021,iX3,Impressive,8
24,154488,Volkswagen,Benzyna,6000,Volkswagen,Caddy,1.5,TSI,2021,Caddy,1.5,8
25,91900,Suzuki,Benzyna,31254,Suzuki,Vitara,,,2021,Vitara,,8
26,63500,Ligier,Diesel,6000,Ligier,JS60,,,2021,JS60,,8
27,188900,Mercedes-Benz,Diesel,6000,Mercedes-Benz,CLA,200,d,2021,CLA,200,8
28,147900,Hyundai,Benzyna,3581,Hyundai,Tucson,1.6,T-GDi,2021,Tucson,1.6,8
29,154242,BMW,Benzyna,50391,BMW,Seria,3,320i,2021,3,320i,8
30,249900,Lexus,Hybryda,15936,Lexus,ES,,,2021,ES,,8
31,1300000,Mercedes-Benz,Benzyna,3869,Mercedes-Benz,Klasa,G,AMG,2021,G,AMG,8
0,144900,Volkswagen,Benzyna,17005,Volkswagen,Arteon,,,2021,Arteon,,12
1,154900,BMW,Diesel,30421,BMW,Seria,5,530d,2021,5,530d,12
2,149000,Nissan,Benzyna,1000,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,12
3,104800,Toyota,Benzyna,7836,Toyota,Corolla,,,2021,Corolla,,12
4,179900,Toyota,Hybryda,34528,Toyota,Camry,,,2021,Camry,,12
5,125000,Volkswagen,Benzyna,9944,Volkswagen,Tiguan,,,2021,Tiguan,,12
6,183900,Mercedes-Benz,Diesel,9000,Mercedes-Benz,Klasa,E,220,2021,E,220,12
7,367300,Mercedes-Benz,Diesel,33100,Mercedes-Benz,GLE,300,d,2021,GLE,300,12
8,282900,Audi,Diesel,6101,Audi,Q5,40,TDI,2021,Q5,40,12
9,134900,Toyota,Hybryda,10000,Toyota,C-HR,1.8,Hybrid,2021,C-HR,1.8,12
10,68900,Renault,Benzyna,11718,Renault,Clio,,,2021,Clio,,12
11,255000,Volvo,Benzyna,18549,Volvo,XC,60,,2021,XC,60,12
12,149900,Renault,Diesel,68632,Renault,Talisman,,,2021,Talisman,,12
13,209100,Mercedes-Benz,Benzyna,33243,Mercedes-Benz,Klasa,A,45,2021,A,45,12
14,304129,Lexus,Hybryda,7,Lexus,ES,300h,F,2021,ES,300h,12
15,74350,Fiat,Benzyna,1,Fiat,Tipo,1.0,T3,2021,Tipo,1.0,12
16,124900,Suzuki,Hybryda,4000,Suzuki,SX4,S-Cross,,2021,SX4,S-Cross,12
17,68900,Suzuki,Hybryda,5,Suzuki,Swift,,,2021,Swift,,12
18,458000,BMW,Benzyna,1000,BMW,M3,Competition,M,2021,M3,Competition,12
19,43000,Dacia,Benzyna,3676,Dacia,Sandero,Stepway,,2021,Sandero,Stepway,12
20,288800,Audi,Benzyna,3500,Audi,Q5,45,TFSI,2021,Q5,45,12
21,216000,Audi,Hybryda,2000,Audi,Q3,,,2021,Q3,,12
22,134900,Nissan,Benzyna,12202,Nissan,Qashqai,,,2021,Qashqai,,12
23,389999,Ford,Benzyna,28500,Ford,F150,,,2021,F150,,12
24,264900,DS Automobiles,Hybryda,5,DS,Automobiles,DS,9,2021,Automobiles,DS,12
25,190000,Peugeot,Benzyna,1890,Peugeot,308,,,2021,308,,12
26,475600,Audi,Elektryczny,9000,Audi,e-tron,GT,,2021,e-tron,GT,12
27,168000,Lexus,Hybryda,7759,Lexus,UX,250h,GPF,2021,UX,250h,12
28,137900,Mazda,Benzyna,33675,Mazda,CX-5,2.0,Skyprestige,2021,CX-5,2.0,12
29,99900,Hyundai,Benzyna,4118,Hyundai,I30,1.5,T-GDI,2021,I30,1.5,12
30,619900,Mercedes-Benz,Benzyna,3700,Mercedes-Benz,AMG,GT,43,2021,AMG,GT,12
31,124900,Citroën,Diesel,14248,Citroën,C5,Aircross,,2021,C5,Aircross,12
0,136000,Peugeot,Elektryczny,2000,Peugeot,208,,,2021,208,,84
1,129000,Ford,Benzyna,10086,Ford,Kuga,1.5,EcoBoost,2021,Kuga,1.5,84
2,222000,Volkswagen,Diesel,5,Volkswagen,Passat,,,2021,Passat,,84
3,146000,Nissan,Benzyna,17950,Nissan,X-Trail,1.3,DIG-T,2021,X-Trail,1.3,84
4,275000,Jeep,Benzyna,5,Jeep,Wrangler,Unlimited,GME,2021,Wrangler,Unlimited,84
5,255000,Mercedes-Benz,Diesel,21666,Mercedes-Benz,Klasa,E,,2021,E,,84
6,109900,Volkswagen,Diesel,32133,Volkswagen,Golf,VIII,2.0,2021,Golf,VIII,84
7,159500,Audi,Diesel,16800,Audi,Q5,40,TDI,2021,Q5,40,84
8,263400,BMW,Benzyna,6000,BMW,X3,,,2021,X3,,84
9,383968,Mercedes-Benz,Benzyna,2500,Mercedes-Benz,Klasa,E,,2021,E,,84
10,508100,BMW,Diesel,5000,BMW,Seria,8,,2021,8,,84
11,520330,BMW,Diesel,8800,BMW,Seria,7,,2021,7,,84
12,543600,BMW,Diesel,8000,BMW,Seria,7,,2021,7,,84
13,327178,Ford,Diesel,1,Ford,Transit,Custom,,2021,Transit,Custom,84
14,227548,Ford,Diesel,1,Ford,Ranger,,,2021,Ranger,,84
15,325948,Ford,Diesel,1,Ford,Transit,Custom,,2021,Transit,Custom,84
16,62900,Kia,Benzyna,5000,Kia,Rio,,,2021,Rio,,84
17,766100,BMW,Benzyna,5,BMW,Seria,7,750i,2021,7,750i,84
18,49198,Hyundai,Diesel,5000,Hyundai,I30,,,2021,I30,,84
19,615700,Mercedes-Benz,Elektryczny,1,Mercedes-Benz,EQS,,,2021,EQS,,84
20,309900,Audi,Benzyna,4046,Audi,A5,40,TFSI,2021,A5,40,84
21,269900,BMW,Diesel,11795,BMW,Seria,3,,2021,3,,84
22,89900,Hyundai,Benzyna,38408,Hyundai,Elantra,1.6,Smart,2021,Elantra,1.6,84
23,62800,Seat,Benzyna,12000,Seat,Ibiza,1.0,TSI,2021,Ibiza,1.0,84
24,70290,Mitsubishi,Benzyna,5,Mitsubishi,Space,Star,,2021,Space,Star,84
25,105900,Peugeot,Benzyna,1,Peugeot,208,1.2,PureTech,2021,208,1.2,84
26,319900,BMW,Diesel,10600,BMW,X5,xDrive25d,sport,2021,X5,xDrive25d,84
27,121800,Kia,Benzyna,10,Kia,Sportage,1.6,T-GDI,2021,Sportage,1.6,84
28,300000,Volvo,Hybryda,28000,Volvo,XC,90,,2021,XC,90,84
29,139850,Nissan,Benzyna,10,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,84
30,35500,Microcar,Diesel,6000,Microcar,DUE,,,2021,DUE,,84
31,239999,Audi,Diesel,27546,Audi,A4,Allroad,40,2021,A4,Allroad,84
0,378686,Land Rover,Diesel,23000,Land,Rover,Range,Rover,2021,Range,Rover,80
1,221400,Lexus,Hybryda,10000,Lexus,ES,300h,Omotenashi,2021,ES,300h,80
2,36900,Peugeot,Benzyna,22912,Peugeot,308,,,2021,308,,80
3,249777,Mercedes-Benz,Diesel,14758,Mercedes-Benz,Klasa,E,220,2021,E,220,80
4,148900,Fiat,Elektryczny,2100,Fiat,500,,,2021,500,,80
5,209900,Audi,Diesel,143,Audi,Q5,,,2021,Q5,,80
6,79900,Seat,Benzyna,6400,Seat,Ibiza,,,2021,Ibiza,,80
7,157440,BMW,Benzyna,12000,BMW,Seria,2,218i,2021,2,218i,80
8,73900,Kia,Benzyna,30000,Kia,Sportage,1.6,GDI,2021,Sportage,1.6,80
9,138900,Nissan,Benzyna,2500,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,80
10,139900,MINI,Benzyna,15500,MINI,Clubman,Cooper,,2021,Clubman,Cooper,80
11,409900,Land Rover,Diesel,25000,Land,Rover,Defender,110,2021,Defender,110,80
12,80000,Opel,Benzyna,4100,Opel,Corsa,1.2,Elegance,2021,Corsa,1.2,80
13,120000,Opel,Benzyna,8200,Opel,Mokka,1.2,T,2021,Mokka,1.2,80
14,194200,SsangYong,Diesel,6,SsangYong,MUSSO,Grand,2.2,2021,MUSSO,Grand,80
15,119900,Škoda,Benzyna,33326,Škoda,Kamiq,1.5,TSI,2021,Kamiq,1.5,80
16,99990,Kia,Benzyna,27399,Kia,Ceed,,,2021,Ceed,,80
17,772500,Porsche,Elektryczny,1,Porsche,Taycan,,,2021,Taycan,,80
18,714100,Porsche,Elektryczny,1,Porsche,Taycan,,,2021,Taycan,,80
19,740400,Porsche,Elektryczny,1,Porsche,Taycan,,,2021,Taycan,,80
20,736100,Porsche,Elektryczny,1,Porsche,Taycan,,,2021,Taycan,,80
21,840400,Porsche,Elektryczny,1,Porsche,Taycan,,,2021,Taycan,,80
22,202300,BMW,Benzyna,1,BMW,Seria,2,,2021,2,,80
23,311100,Audi,Benzyna,1,Audi,Q5,,,2021,Q5,,80
24,308100,Audi,Benzyna,1,Audi,Q5,,,2021,Q5,,80
25,632900,Audi,Elektryczny,1,Audi,e-tron,GT,,2021,e-tron,GT,80
26,49900,Toyota,Hybryda,6600,Toyota,Corolla,1.8,Hybrid,2021,Corolla,1.8,80
27,549900,BMW,Benzyna,13000,BMW,X7,M50i,,2021,X7,M50i,80
28,99900,Audi,Benzyna,6400,Audi,Q5,,,2021,Q5,,80
29,179900,Renault,Diesel,52505,Renault,Koleos,,,2021,Koleos,,80
30,1300000,Mercedes-Benz,Benzyna,18800,Mercedes-Benz,Klasa,G,AMG,2021,G,AMG,80
31,355000,Volkswagen,Diesel,9100,Volkswagen,Touareg,3.0,V6,2021,Touareg,3.0,80
0,349999,Audi,Diesel,2511,Audi,A7,40,TDI,2021,A7,40,37
1,165000,Kia,Elektryczny,7791,Kia,Soul,e-Soul,64kWh,2021,Soul,e-Soul,37
2,1359000,Porsche,Benzyna,4995,Porsche,911,GT3,PDK,2021,911,GT3,37
3,186200,Honda,Hybryda,8000,Honda,CR-V,,,2021,CR-V,,37
4,59800,Kia,Benzyna,278,Kia,Picanto,1.0,L,2021,Picanto,1.0,37
5,509000,BMW,Benzyna,5,BMW,X7,xDrive40i,,2021,X7,xDrive40i,37
6,127900,Mazda,Benzyna,22000,Mazda,CX-30,,,2021,CX-30,,37
7,76500,Toyota,Benzyna,20668,Toyota,Yaris,1.5,VVT-iE,2021,Yaris,1.5,37
8,85290,SsangYong,Benzyna,1,SsangYong,Tivoli,1.5,T-GDI,2021,Tivoli,1.5,37
9,145900,Peugeot,Benzyna,5899,Peugeot,508,,,2021,508,,37
10,130900,Toyota,Diesel,12035,Toyota,Proace,City,Verso,2021,Proace,City,37
11,299999,Audi,Diesel,16940,Audi,A6,Avant,40,2021,A6,Avant,37
12,130000,Nissan,Benzyna,19020,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,37
13,169500,Volvo,Benzyna,14500,Volvo,XC,40,T3,2021,XC,40,37
14,144990,Škoda,Benzyna,13000,Škoda,Kodiaq,,,2021,Kodiaq,,37
15,85290,SsangYong,Benzyna,1,SsangYong,Tivoli,1.5,T-GDI,2021,Tivoli,1.5,37
16,159900,BMW,Benzyna,21529,BMW,Seria,2,218i,2021,2,218i,37
17,139900,Opel,Elektryczny,1931,Opel,Corsa,,,2021,Corsa,,37
18,59900,Citroën,Diesel,12423,Citroën,C3,BlueHDi,100,2021,C3,BlueHDi,37
19,106900,Ford,Diesel,14286,Ford,EDGE,,,2021,EDGE,,37
20,322600,DS Automobiles,Benzyna,1,DS,Automobiles,DS,9,2021,Automobiles,DS,37
21,139900,Mazda,Benzyna,26962,Mazda,3,2.0,mHEV,2021,3,2.0,37
22,285000,BMW,Diesel,12500,BMW,Seria,4,420d,2021,4,420d,37
23,216480,Audi,Hybryda,5900,Audi,Q5,,,2021,Q5,,37
24,67990,Mitsubishi,Benzyna,5,Mitsubishi,Space,Star,1.2,2021,Space,Star,37
25,269900,Audi,Benzyna,32600,Audi,A5,45,TFSI,2021,A5,45,37
26,205000,BMW,Benzyna,4000,BMW,Seria,2,220i,2021,2,220i,37
27,124900,Škoda,Benzyna,21229,Škoda,Octavia,,,2021,Octavia,,37
28,91900,Opel,Benzyna,11743,Opel,Astra,,,2021,Astra,,37
29,155830,Mazda,Benzyna,1,Mazda,CX-5,,,2021,CX-5,,37
30,151000,Mazda,Benzyna,1,Mazda,CX-30,,,2021,CX-30,,37
31,62900,Škoda,Benzyna,30590,Škoda,Fabia,,,2021,Fabia,,37
0,57900,Mitsubishi,Benzyna,1,Mitsubishi,Space,Star,1.2,2021,Space,Star,50
1,187734,Mitsubishi,Diesel,1,Mitsubishi,,,,2021,,,50
2,369900,BMW,Benzyna,11179,BMW,X5,,,2021,X5,,50
3,49999,Opel,Benzyna,7700,Opel,Grandland,X,1.2,2021,Grandland,X,50
4,74900,Peugeot,Diesel,16000,Peugeot,308,1.5,BlueHDi,2021,308,1.5,50
5,43700,Aixam,Diesel,4800,Aixam,City,,,2021,City,,50
6,23900,Dacia,Benzyna,31000,Dacia,Sandero,SCe,65,2021,Sandero,SCe,50
7,130000,Seat,Benzyna,6200,Seat,Arona,1.5,TSI,2021,Arona,1.5,50
8,135555,Toyota,Hybryda,10800,Toyota,C-HR,1.8,Hybrid,2021,C-HR,1.8,50
9,149000,Nissan,Benzyna,3267,Nissan,Qashqai,1.3,DIG-T,2021,Qashqai,1.3,50
10,219000,Mercedes-Benz,Benzyna,18500,Mercedes-Benz,GLB,AMG,35,2021,GLB,AMG,50
11,28900,Peugeot,Benzyna,7376,Peugeot,108,VTI,72,2021,108,VTI,50
12,184000,Mercedes-Benz,Benzyna,8000,Mercedes-Benz,Klasa,A,200,2021,A,200,50
13,89999,Hyundai,Hybryda,10420,Hyundai,Santa,Fe,,2021,Santa,Fe,50
14,87900,Hyundai,Diesel,6100,Hyundai,I30,1.6,CRDI,2021,I30,1.6,50
15,499900,BMW,Benzyna,8050,BMW,M4,Competition,sport,2021,M4,Competition,50
16,55900,Toyota,Benzyna,3810,Toyota,Aygo,1.0,VVT-i,2021,Aygo,1.0,50
17,192000,BMW,Benzyna,6000,BMW,X3,,,2021,X3,,50
18,329900,Mercedes-Benz,Diesel,13000,Mercedes-Benz,GLE,300,d,2021,GLE,300,50
19,213000,BMW,Diesel,7700,BMW,X3,xDrive20d,,2021,X3,xDrive20d,50
20,53000,Citroën,Benzyna,210,Citroën,C1,1.0,VTi,2021,C1,1.0,50
21,91900,Toyota,Benzyna,15582,Toyota,Corolla,1.5,Comfort,2021,Corolla,1.5,50
22,60885,Renault,Benzyna,15483,Renault,Clio,1.0,TCe,2021,Clio,1.0,50
23,222900,Mercedes-Benz,Benzyna,10000,Mercedes-Benz,Klasa,C,200,2021,C,200,50
24,119000,Hyundai,Benzyna,13000,Hyundai,i30,N,2.0,2021,i30,N,50
25,373900,Volvo,Hybryda,25000,Volvo,XC,90,T8,2021,XC,90,50
26,72900,Citroën,Benzyna,8790,Citroën,C3,Aircross,1.2,2021,C3,Aircross,50
27,240000,Jeep,Benzyna,3000,Jeep,Wrangler,,,2021,Wrangler,,50
